file_path,whisper_text,pathumma_text,speaker,whisper_phonemes,pathumma_phonemes
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0091.wav,ทำเพลงที่ LA,ทำ เพลง ที่ แอลเอ,Lisa,"[1, 1592, 4, 52, 13, 2]","[1, 1601, 4, 4179, 4, 1703, 4, 5204, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0092.wav,เพราะว่าปกติหนูจะทำเพลงที่เกาหลี แล้วก็จะทำกับแค่โปรดูเซอร์ที่คุ้นเคยที่คุ้นเคยใช่แล้วพอเราออกไปยืนอยู่ตรงนั้นเขาแทบจะไม่รู้จักเราเลยด้วยซ้ำ,เพราะว่าปกติหนูจะทำเพลงที่เกาหลีแล้วก็จะทำกับแค่โปรดิวเซอร์ที่คุ้นเคยที่คุ้นเคยใช่แล้วพอเราออกไปยืนอยู่ตรงนั้นเขาแทบจะไม่รู้จักเราเลยด้วยซ้ำ,Lisa,"[1, 4226, 4, 5053, 2]","[1, 2374, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0093.wav,หนูคิดว่านะคะ คือแบบ เขาไม่เคยทำงานกับเรา เราไม่เคยทำงานกับเขาทุกอย่างมันใหม่มาก,หนูคิดว่านะคะแล้วคือแบบคือเขาไม่เคยทำงานกับเราเราไม่เคยทำงานกับเขาทุกอย่างมันใหม่มาก,Lisa,"[1, 3237, 4, 652, 4, 3909, 4, 4375, 2]","[1, 3239, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0094.wav,มันก็เลยค่อนข้างจะ,มันก็เลยค่อนข้างจะ,Lisa,"[1, 2409, 2]","[1, 2409, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0095.wav,จะช้า ใช้เวลานิดนึงที่จะ,จะช้าใช้เวลานิดนึงที่จะ,Lisa,"[1, 854, 4, 5358, 2]","[1, 1018, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0096.wav,ที่จะจูนกันติด,ที่จะจูนกันติด,Lisa,"[1, 1620, 2]","[1, 1620, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0097.wav,เราก็ค่อยๆหาทางว่า โอเค Sound นี้คือ Sound ที่ไออยากทำSound นี้คือ ไม่เอา,แล้วก็ค่อยหาทางว่าโอเคซาวด์นี้คือซาวด์ที่ไออยากทำซาวด์นี้คือไม่เอา,Lisa,"[1, 4315, 4, 5276, 4, 64, 25, 55, 32, 4, 1826, 4, 64, 25, 55, 32, 4, 1701, 4, 1826, 4, 5562, 2]","[1, 5002, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0098.wav,มันใช้เวลามากๆกว่าจะได้มาเป็นอัลบั้ม,มันใช้เวลามากกว่าจะได้มาเป็นอัลบั้ม,Lisa,"[1, 2584, 2]","[1, 2583, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0099.wav,Alter Eagle,อัลเทอร์อีโก้ ค่ะ,Lisa,"[1, 22, 52, 66, 36, 4, 49, 42, 17, 52, 2]","[1, 3637, 4, 820, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0100.wav,บางเพลงคือเขาอาจจะทำมา,บางเพลงคือเขาอาจจะทำมา,Lisa,"[1, 1921, 2]","[1, 1921, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0101.wav,ไกมาบับ,ไกด์มาแบบ,Lisa,"[1, 5303, 2]","[1, 5304, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0102.wav,ครึ่งเพลง อืม แล้วเราแบบ เออ โอเค หรือเราอยากปรับ,ครึ่งเพลงอืมแล้วเราแบบเออโอเคหรือเราอยากปรับ,Lisa,"[1, 771, 4, 3721, 4, 5157, 4, 4537, 4, 5276, 4, 3433, 2]","[1, 773, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0103.wav,แต่บางเพลงก็คือเราเริ่มตั้งแต่,แต่บางเพลงก็คือเราเริ่มตั้งแต่,Lisa,"[1, 4688, 2]","[1, 4688, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0104.wav, Tất cả lược vị lược,แรกเลยตั้งแต่เลือกปีเลือก,Lisa,"[1, 66, 16, 66, 4, 51, 19, 4, 52, 71, 51, 4, 72, 28, 4, 52, 71, 51, 2]","[1, 4948, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0105.wav,รายการแล้วแบบว่าแนวไหนอยาก,รายเดอร์แล้วแบบว่าแนวไหนอยาก,Lisa,"[1, 2834, 2]","[1, 2836, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0106.wav,อยากทำแบบไหน แบบไหน อยากให้มันเป็นแบบนี้,อยากทำแบบไหนแบบไหนอยากให้มันเป็นแบบนี้,Lisa,"[1, 3341, 4, 4908, 4, 3347, 2]","[1, 3342, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0107.wav, Even story.,อีเวนต์ สตอรี่,Lisa,"[1, 49, 72, 44, 55, 4, 64, 66, 22, 62, 47, 9, 2]","[1, 3697, 4, 3055, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0108.wav,เราบอก,เราบอก,Lisa,"[1, 4339, 2]","[1, 4339, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0109.wav,รายเดอร์ไปเลยว่า,รายเดอร์ไปเลยว่า,Lisa,"[1, 2837, 2]","[1, 2837, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0110.wav,เนี่ย อยากทำสตอรี่แบบเนี่ย,เนี่ย อยากทำสตอรี่แบบนี้,Lisa,"[1, 4063, 4, 3339, 2]","[1, 4063, 4, 3340, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0111.wav,You ช่วย make มันให้มันมีชีวิตขึ้นมาได้ไหม,อยู่ช่วยยูช่วยเมคมันให้ให้มันมีชีวิตขึ้นมาได้ไหมอืม,Lisa,"[1, 74, 71, 4, 1087, 4, 53, 40, 51, 4, 2605, 2]","[1, 1088, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0112.wav,มันแล้วแต่เลยค่ะว่า มันจะเริ่มจาก,มันแล้วแต่เลยค่ะว่ามันจะเริ่มจาก,Lisa,"[1, 2579, 4, 2465, 2]","[1, 2578, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0113.wav, Vậy đây,อย่างไร,Lisa,"[1, 72, 40, 4, 40, 2]","[1, 3442, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0114.wav, Yeah.,ยะ,Lisa,"[1, 74, 16, 9, 2]","[1, 2740, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0115.wav,มันเป็นอะไรที่ใหม่มาฮะ ใหม่จนแบบ เอ๊ะ,มันเป็นอะไรที่ใหม่มาใหม่จนแบบเอ๊ะ,Lisa,"[1, 2533, 4, 5600, 4, 4581, 2]","[1, 2549, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0116.wav,มันเข้ากับเราจริงๆ หรือเปล่านะแต่พอหนูได้ลองอัดอะ,มันเข้ากับเราจริงจริงหรือเปล่านะอืมแต่พอหนูได้ลองอัดอ่ะอืม,Lisa,"[1, 2528, 4, 3431, 2]","[1, 2529, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0117.wav, Cô bác oh my god,แบบโอ้มายก็อด,Lisa,"[1, 51, 58, 4, 29, 16, 51, 4, 58, 4, 53, 28, 4, 42, 13, 32, 2]","[1, 4902, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0118.wav,ได้พบว่าสไตล์นี้เราก็ชอบ,ได้พบว่าแบบสไตล์นี้เราก็ชอบว่ะ,Lisa,"[1, 1210, 2]","[1, 1209, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0119.wav,嗯,เรา,Lisa,"[1, 2]","[1, 4390, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0120.wav,คือมันติดหูมาก,คือมันติดหูมาก,Lisa,"[1, 596, 2]","[1, 596, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0121.wav,ใช่หนูนอนคิดถึง Born Again ตลอดเลย,ใช่หนูนอนคิดถึงบอลอังแกนตลอดเลย,Lisa,"[1, 5336, 4, 29, 22, 62, 55, 4, 17, 42, 35, 55, 4, 1335, 2]","[1, 5337, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0122.wav,อาบน้ำก็แบบ,อืมอาบน้ำก็แบบ,Lisa,"[1, 3668, 2]","[1, 3717, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0123.wav,If you tryแต่ตลอดเลย,ใช่แบบตลอดเลย,Lisa,"[1, 46, 41, 4, 74, 71, 4, 2920, 2]","[1, 5344, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0124.wav, So good.,โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โห โอ้โหโหโอ้โหโอ้โหโอ้โหโอ้โหโอรโอรโอรโอรโอโอโอโอโอโอโอโอโอโอโอโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโโค,Lisa,"[1, 64, 58, 4, 42, 68, 32, 9, 2]","[1, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5290, 4, 5289, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0125.wav,ไม่คิดว่ามันจะเข้ากันได้,ไม่คิดว่ามันจะเข้ากันได้,Lisa,"[1, 5428, 2]","[1, 5428, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0126.wav,ได้ดีขนาดนี้,ได้ดีขนาดเนี้ยอืม,Lisa,"[1, 1203, 2]","[1, 1202, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0127.wav, Lo Do Ja Re Hu,แล้ว โดจา เรย์ คือ,Lisa,"[1, 52, 58, 4, 32, 71, 4, 74, 13, 4, 62, 40, 4, 43, 71, 2]","[1, 5182, 4, 5228, 4, 4293, 4, 667, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0128.wav,เขาเป็นซูเปอร์สตาร์,เขาเป็นเขาเป็นซูเปอร์สตาร์เขาแบบ,Lisa,"[1, 3877, 2]","[1, 3879, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0129.wav,แต่ว่าในออนเซตเขาน่ารักกันมากๆเขาเฟรนลี่ เขาชิลมากๆ จนหนูแบบ,แต่ว่าในออนเซ็ตเขาน่ารักกันมากเขาแบบเขาเฟรนลี่เขาชิลมากจนแบบหนูแบบ,Lisa,"[1, 4838, 4, 3836, 4, 884, 2]","[1, 4769, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0130.wav,เขาเป็นซูเปอร์สตาร์เหรอเนี่ย,เขา เป็น ซูเปอร์สตาร์ เหรอ เนี่ย,Lisa,"[1, 3876, 2]","[1, 3915, 4, 4175, 4, 1157, 4, 4495, 4, 4063, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0131.wav," It's a lot of work. I know, it's a lot of work.",มันคือเยอะนะ,Lisa,"[1, 46, 66, 64, 4, 17, 4, 52, 13, 66, 4, 19, 72, 4, 73, 37, 51, 9, 4, 28, 4, 55, 58, 6, 4, 46, 66, 64, 4, 17, 4, 52, 13, 66, 4, 19, 72, 4, 73, 37, 51, 9, 2]","[1, 512, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0132.wav, And...,เป็น,Lisa,"[1, 17, 55, 32, 8, 2]","[1, 4175, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0133.wav,หนูทำงานหนักมาก หนูเตรียมตัว,หนูทำงานหนักมากหนูเตรียมตัว,Lisa,"[1, 3280, 4, 3299, 2]","[1, 3279, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0134.wav, Gap-Tuk-Tuk-Schau.,กับ ทุก ทุก โชว์,Lisa,"[1, 42, 16, 66, 51, 56, 61, 30, 69, 9, 2]","[1, 194, 4, 1736, 4, 1736, 4, 5224, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0135.wav, Now.,แบบ,Lisa,"[1, 55, 25, 9, 2]","[1, 4910, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0136.wav,เต็มที่สุดๆ,เต็มที่ สุด สุด,Lisa,"[1, 4025, 2]","[1, 4026, 4, 3207, 4, 3207, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0137.wav,แต่มันก็จะมี comment,แต่มันก็จะมีแบบคอมเมนต์,Lisa,"[1, 4709, 4, 51, 13, 53, 33, 55, 66, 2]","[1, 4711, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0138.wav,หรือ Reaction T,หรือ รีแอคชั่น ที่,Lisa,"[1, 3441, 4, 62, 47, 16, 51, 63, 17, 55, 4, 66, 49, 2]","[1, 3441, 4, 2843, 4, 1703, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0139.wav,ในทางลบ,ในทางลบ,Lisa,"[1, 5375, 2]","[1, 5375, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0140.wav,ที่เราแบบ,ที่เราแบบ,Lisa,"[1, 1685, 2]","[1, 1685, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0141.wav,เคยเราตั้งใจทำมันมากๆ,เราตั้งใจทำมันมากเลย,Lisa,"[1, 3938, 2]","[1, 4328, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0142.wav, Cứ nổ hề.,คือ หนู โอเค,Lisa,"[1, 51, 71, 4, 55, 58, 4, 43, 49, 9, 2]","[1, 667, 4, 3247, 4, 5276, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0143.wav,คุณอาจจะไม่ชอบก็ได้ คือมันยากที่มันจะทำให้คน,คุณอาจจะไม่ชอบก็ได้คือคือมันยากที่มันจะมันจะทำให้คน,Lisa,"[1, 710, 4, 598, 2]","[1, 709, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0144.wav,ชอบ เพราะว่าความชอบของแต่ละคนมันไม่เหมือนกันจะทำให้แบบคนนี้ชอบ 100% มันยากจริงๆ,ชอบเพราะว่าความชอบของแต่ละคนมันไม่เหมือนกันจะทำให้แบบคนนี้ชอบร้อยเปอร์เซ็นต์มันยากจริง,Lisa,"[1, 1016, 4, 4219, 4, 4, 2512, 2]","[1, 1011, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0145.wav, Bye.,แต่,Lisa,"[1, 29, 28, 9, 2]","[1, 4817, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0146.wav,เราทำเต็มที่แล้ว เราภูมิใจในของเรา,เราทำเต็มที่แล้วเราภูมิใจในของเรา,Lisa,"[1, 4331, 4, 4341, 2]","[1, 3977, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0147.wav,แต่มันก็จะมีบางคอมเม้นท์ที่มันทำให้เรารู้สึก,แต่มันก็จะมีบางคอมเมนต์ที่มันทำให้เรารู้สึก,Lisa,"[1, 4716, 2]","[1, 4714, 2]"
Lisa/dataset/5QmaVImK37w/SPEAKER_06_sent_0148.wav,บั่นทอนจิตใจแล้วว่า,บั่นทอนจิตใจแล้วก็แบบ,Lisa,"[1, 1896, 2]","[1, 1897, 2]"
